date_time,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance 280-440,Global Horizontal UV Irradiance 295-385,pv,year_month,is_elnino_period
2017-01-04 06:30:00,0,0,0,0,0,0,4,11.0,100.51,0,0.098,1.3,3.029,231.3,100.0,13.0,1020,0.0,0.0,-0.082305262,2017-01,False
2017-01-04 07:00:00,0,0,0,0,0,0,8,11.0,95.02,0,0.098,1.2,3.004,250.6,100.0,13.0,1020,0.0,0.0,-0.083369337,2017-01,False
2017-01-04 07:30:00,0,0,0,0,0,0,8,11.0,89.71,0,0.098,1.2,2.984,250.6,100.0,13.0,1020,0.0,0.0,-0.083032219,2017-01,False
2017-01-04 08:00:00,14,0,14,33,257,57,4,11.0,84.65,4,0.098,1.3,2.965,259.8,100.0,13.0,1020,0.0,0.0,-0.083995496,2017-01,False
2017-01-04 08:30:00,33,0,33,51,439,129,8,11.0,79.86,4,0.098,1.6,2.957,259.8,100.0,13.0,1020,1.5732,1.199,0.043223711,2017-01,False
2017-01-04 09:00:00,53,0,53,66,546,204,4,11.0,75.42,4,0.098,1.9,2.95,260.5,100.0,13.0,1020,2.5824,1.983,0.387858061,2017-01,False
2017-01-04 09:30:00,72,0,72,76,626,276,8,11.0,71.38,4,0.098,1.7,2.94,260.5,100.0,13.0,1020,3.6399,2.8136,0.297633595,2017-01,False
2017-01-04 10:00:00,88,0,88,83,678,340,8,11.0,67.84,0,0.098,1.6,2.931,255.5,100.0,13.0,1020,4.5901,3.5633,1.028227762,2017-01,False
2017-01-04 10:30:00,6,0,6,89,717,394,8,11.0,64.87,0,0.098,1.7,2.922,255.5,100.0,13.0,1020,0.3203,0.2494,0.256980767,2017-01,False
2017-01-04 11:00:00,68,0,68,94,740,435,8,10.0,62.55,0,0.098,1.9,2.914,264.9,99.31,13.0,1020,3.6898,2.8773,1.845399338,2017-01,False
2017-01-04 11:30:00,135,0,135,96,756,463,4,10.0,60.96,0,0.098,2.0,2.915,264.9,99.29,12.0,1020,7.3999,5.7764,2.542647394,2017-01,False
2017-01-04 12:00:00,121,0,121,96,766,478,8,10.0,60.16,0,0.098,2.2,2.917,289.0,96.74,12.0,1020,6.6646,5.2048,1.505998474,2017-01,False
2017-01-04 12:30:00,147,0,147,96,766,477,4,9.0,60.19,0,0.098,2.2,2.903,289.0,100.0,12.0,1020,8.0952,6.322,2.372647699,2017-01,False
2017-01-04 13:00:00,75,0,75,94,761,463,4,9.0,61.04,0,0.098,2.3,2.89,305.5,99.71,12.0,1020,4.1091,3.2074,1.010097806,2017-01,False
2017-01-04 13:30:00,117,0,117,92,745,434,8,9.0,62.68,0,0.098,2.3,2.84,305.5,99.72,11.0,1020,6.3431,4.946,1.551042442,2017-01,False
2017-01-04 14:00:00,44,0,44,87,724,393,4,9.0,65.04,0,0.098,2.3,2.79,310.9,96.41,11.0,1020,2.3462,1.8262,0.421694778,2017-01,False
2017-01-04 14:30:00,20,0,20,82,687,339,4,9.0,68.06,0,0.098,2.0,2.696,310.9,100.0,11.0,1020,1.0413,0.8082,0.11461267,2017-01,False
2017-01-04 15:00:00,16,0,16,74,635,275,8,8.0,71.64,4,0.098,1.9,2.603,321.0,99.94,11.0,1020,0.8069,0.6235,0.32361156,2017-01,False
2017-01-04 15:30:00,12,0,12,65,557,202,8,8.0,75.7,4,0.098,1.6,2.501,321.0,99.93,10.0,1020,0.5833,0.4477,0.777610852,2017-01,False
2017-01-04 16:00:00,7,0,7,51,444,127,8,8.0,80.17,4,0.098,1.3,2.4,341.9,98.62,10.0,1020,0.0,0.0,-0.086163482,2017-01,False
2017-01-04 16:30:00,3,0,3,31,257,54,4,8.0,84.97,4,0.098,1.2,2.355,341.9,98.62,10.0,1020,0.0,0.0,-0.194797495,2017-01,False
2017-01-04 17:00:00,0,0,0,0,0,0,8,8.0,90.06,0,0.098,1.1,2.31,4.1,97.6,10.0,1020,0.0,0.0,-0.08626868,2017-01,False
2017-01-04 17:30:00,0,0,0,0,0,0,8,8.0,95.38,0,0.098,1.1,2.286,4.1,97.61,10.0,1020,0.0,0.0,-0.084180766,2017-01,False
2017-01-04 18:00:00,0,0,0,0,0,0,8,8.0,100.88,0,0.098,1.2,2.262,20.1,96.61,10.0,1020,0.0,0.0,-0.083445317,2017-01,False
2017-01-04 18:30:00,0,0,0,0,0,0,8,8.0,106.53,0,0.098,1.2,2.23,20.1,100.0,10.0,1020,0.0,0.0,-0.08397585,2017-01,False
2017-01-04 19:00:00,0,0,0,0,0,0,8,8.0,112.3,0,0.098,1.2,2.198,25.9,100.0,10.0,1020,0.0,0.0,-0.0847031,2017-01,False
2017-01-04 19:30:00,0,0,0,0,0,0,8,8.0,118.16,0,0.098,1.2,2.182,25.9,100.0,10.0,1020,0.0,0.0,-0.085180954,2017-01,False
2017-01-04 20:00:00,0,0,0,0,0,0,8,8.0,124.08,0,0.098,1.2,2.167,16.3,100.0,10.0,1020,0.0,0.0,-0.084602443,2017-01,False
2017-01-04 20:30:00,0,0,0,0,0,0,8,8.0,130.03,0,0.098,1.2,2.157,16.3,100.0,9.0,1020,0.0,0.0,-0.084539514,2017-01,False
2017-01-04 21:00:00,0,0,0,0,0,0,4,8.0,135.97,0,0.098,1.4,2.147,0.5,100.0,9.0,1020,0.0,0.0,-0.084638476,2017-01,False
2017-01-04 21:30:00,0,0,0,0,0,0,4,8.0,141.86,0,0.098,1.5,2.129,0.5,100.0,9.0,1020,0.0,0.0,-0.084441187,2017-01,False
2017-01-04 22:00:00,0,0,0,0,0,0,8,7.0,147.62,0,0.098,1.7,2.112,344.6,98.6,9.0,1020,0.0,0.0,-0.083972606,2017-01,False
2017-01-04 22:30:00,0,0,0,0,0,0,8,7.0,153.14,0,0.098,1.7,2.084,344.6,98.6,9.0,1020,0.0,0.0,-0.084189231,2017-01,False
2017-01-04 23:00:00,0,0,0,0,0,0,8,7.0,158.2,0,0.098,1.7,2.056,340.1,96.35,9.0,1020,0.0,0.0,-0.084352412,2017-01,False
2017-01-04 23:30:00,0,0,0,0,0,0,8,7.0,162.35,0,0.098,1.6,2.027,340.1,100.0,9.0,1020,0.0,0.0,-0.084917228,2017-01,False
2017-01-05 00:00:00,0,0,0,0,0,0,8,7.0,164.81,0,0.098,1.5,1.999,335.5,100.0,9.0,1020,0.0,0.0,-0.084174738,2017-01,False
2017-01-05 00:30:00,0,0,0,0,0,0,8,7.0,164.73,0,0.098,1.2,1.969,335.5,100.0,9.0,1020,0.0,0.0,-0.084419898,2017-01,False
2017-01-05 01:00:00,0,0,0,0,0,0,8,6.0,162.14,0,0.098,1.0,1.939,325.3,98.62,9.0,1020,0.0,0.0,-0.083577204,2017-01,False
2017-01-05 01:30:00,0,0,0,0,0,0,8,6.0,157.92,0,0.098,0.9,1.912,325.3,98.63,9.0,1020,0.0,0.0,-0.084782971,2017-01,False
2017-01-05 02:00:00,0,0,0,0,0,0,8,6.0,152.83,0,0.098,0.8,1.885,310.8,97.77,9.0,1020,0.0,0.0,-0.085538385,2017-01,False
2017-01-05 02:30:00,0,0,0,0,0,0,8,6.0,147.29,0,0.098,0.8,1.86,310.8,97.76,9.0,1020,0.0,0.0,-0.084838487,2017-01,False
2017-01-05 03:00:00,0,0,0,0,0,0,8,6.0,141.51,0,0.098,0.9,1.836,299.9,97.17,9.0,1020,0.0,0.0,-0.083691471,2017-01,False
2017-01-05 03:30:00,0,0,0,0,0,0,8,6.0,135.62,0,0.098,0.8,1.806,299.9,97.16,8.0,1020,0.0,0.0,-0.083672611,2017-01,False
2017-01-05 04:00:00,0,0,0,0,0,0,8,6.0,129.67,0,0.098,0.8,1.776,303.0,94.31,8.0,1020,0.0,0.0,-0.083412823,2017-01,False
2017-01-05 04:30:00,0,0,0,0,0,0,8,6.0,123.72,0,0.098,0.8,1.749,303.0,100.0,8.0,1020,0.0,0.0,-0.083790965,2017-01,False
2017-01-05 05:00:00,0,0,0,0,0,0,1,5.0,117.81,0,0.098,0.9,1.722,297.5,97.93,8.0,1020,0.0,0.0,-0.08387672,2017-01,False
2017-01-05 05:30:00,0,0,0,0,0,0,8,5.0,111.95,0,0.098,0.9,1.679,297.5,97.94,7.0,1020,0.0,0.0,-0.083344646,2017-01,False
2017-01-05 06:00:00,0,0,0,0,0,0,8,5.0,106.18,0,0.098,1.0,1.637,295.4,94.44,7.0,1020,0.0,0.0,-0.083891774,2017-01,False
2017-01-05 06:30:00,0,0,0,0,0,0,1,4.0,100.53,0,0.098,1.0,1.585,295.4,100.0,7.0,1020,0.0,0.0,-0.082840011,2017-01,False
2017-01-05 07:00:00,0,0,0,0,0,0,1,4.0,95.03,1,0.098,1.1,1.535,291.5,97.94,7.0,1020,0.0,0.0,-0.083804145,2017-01,False
2017-01-05 07:30:00,0,0,0,0,0,0,4,4.0,89.72,0,0.098,1.5,1.456,291.5,91.42,7.0,1020,0.0,0.0,-0.27496727,2017-01,False
2017-01-05 08:00:00,28,387,65,28,387,65,3,5.0,84.64,4,0.098,2.0,1.377,297.4,88.36,8.0,1020,0.0,0.0,1.788628093,2017-01,False
2017-01-05 08:30:00,43,570,144,43,570,144,8,5.0,79.84,4,0.098,2.3,1.274,297.4,88.39,8.0,1020,6.8646,5.2321,4.783218392,2017-01,False
2017-01-05 09:00:00,51,700,228,51,700,228,0,4.0,75.39,0,0.098,2.7,1.172,310.3,77.81,9.0,1020,11.1118,8.5335,9.822710196,2017-01,False
2017-01-05 09:30:00,58,774,305,58,774,305,0,4.0,71.34,0,0.098,2.8,1.081,310.3,77.83,9.0,1020,15.4249,11.9237,12.50895945,2017-01,False
2017-01-05 10:00:00,62,829,376,62,829,376,1,3.0,67.79,0,0.098,3.0,0.99,316.5,71.4,10.0,1020,19.6203,15.2323,15.15171194,2017-01,False
2017-01-05 10:30:00,66,865,434,66,865,434,0,3.0,64.8,0,0.098,3.0,0.927,316.5,71.38,10.0,1020,23.1831,18.048,17.19657752,2017-01,False
2017-01-05 11:00:00,68,889,480,68,889,480,0,2.0,62.47,0,0.098,3.1,0.865,317.0,63.19,10.0,1020,26.0594,20.3223,19.04689633,2017-01,False
2017-01-05 11:30:00,70,905,511,70,905,511,0,2.0,60.87,0,0.098,3.1,0.829,317.0,63.16,10.0,1020,28.0256,21.878,20.22636328,2017-01,False
2017-01-05 12:00:00,71,913,527,71,913,527,0,1.0,60.06,1,0.098,3.2,0.793,318.8,61.51,10.0,1020,29.0439,22.6835,20.92612654,2017-01,False
2017-01-05 12:30:00,71,914,527,71,914,527,1,1.0,60.07,0,0.098,3.1,0.774,318.8,61.5,10.0,1020,29.0422,22.682,21.13818309,2017-01,False
2017-01-05 13:00:00,68,916,513,68,916,513,1,1.0,60.91,0,0.098,3.0,0.756,323.9,60.43,10.0,1020,28.1284,21.9577,20.98577547,2017-01,False
2017-01-05 13:30:00,66,902,482,66,902,482,1,1.0,62.54,0,0.098,2.9,0.752,323.9,60.43,10.0,1020,26.1559,20.3966,20.50262721,2017-01,False
2017-01-05 14:00:00,64,877,437,64,877,437,0,1.0,64.9,0,0.098,2.8,0.748,329.6,59.66,10.0,1020,23.3262,18.1579,19.21000554,2017-01,False
2017-01-05 14:30:00,61,845,379,61,845,379,1,1.0,67.91,0,0.098,2.5,0.747,329.6,63.85,10.0,1020,19.757,15.3365,17.60882591,2017-01,False
2017-01-05 15:00:00,56,796,309,56,796,309,0,1.0,71.48,0,0.098,2.3,0.746,334.9,64.12,10.0,1020,15.607,12.0621,15.24594296,2017-01,False
2017-01-05 15:30:00,50,727,231,50,727,231,0,1.0,75.54,0,0.098,1.7,0.741,334.9,68.65,9.0,1020,11.2438,8.6325,12.58942258,2017-01,False
2017-01-05 16:00:00,41,614,147,41,614,147,1,2.0,80.01,0,0.098,1.1,0.736,337.8,75.14,8.0,1020,0.0,0.0,8.907778088,2017-01,False
2017-01-05 16:30:00,27,435,66,27,435,66,1,2.0,84.82,0,0.098,1.1,0.715,337.8,80.49,7.0,1020,0.0,0.0,2.413844355,2017-01,False
2017-01-05 17:00:00,0,0,0,0,0,0,2,1.0,89.9,0,0.098,1.1,0.694,350.7,80.78,7.0,1020,0.0,0.0,-0.190073537,2017-01,False
2017-01-05 17:30:00,0,0,0,0,0,0,2,1.0,95.22,0,0.098,1.1,0.669,350.7,80.79,6.0,1020,0.0,0.0,-0.083058819,2017-01,False
2017-01-05 18:00:00,0,0,0,0,0,0,2,1.0,100.73,0,0.098,1.1,0.644,358.1,78.18,6.0,1020,0.0,0.0,-0.084608917,2017-01,False
2017-01-05 18:30:00,0,0,0,0,0,0,2,1.0,106.38,0,0.098,1.1,0.61,358.1,83.84,5.0,1020,0.0,0.0,-0.084510005,2017-01,False
2017-01-05 19:00:00,0,0,0,0,0,0,2,1.0,112.16,0,0.098,1.2,0.577,7.5,81.5,5.0,1020,0.0,0.0,-0.084723775,2017-01,False
2017-01-05 19:30:00,0,0,0,0,0,0,2,1.0,118.02,0,0.098,1.1,0.549,7.5,87.44,5.0,1020,0.0,0.0,-0.085729082,2017-01,False
2017-01-05 20:00:00,0,0,0,0,0,0,2,0.0,123.93,0,0.098,1.1,0.522,11.9,84.33,5.0,1020,0.0,0.0,-0.085346754,2017-01,False
2017-01-05 20:30:00,0,0,0,0,0,0,2,0.0,129.88,0,0.098,1.1,0.507,11.9,84.33,4.0,1020,0.0,0.0,-0.0859104,2017-01,False
2017-01-05 21:00:00,0,0,0,0,0,0,2,0.0,135.82,0,0.098,1.1,0.492,12.4,82.64,4.0,1020,0.0,0.0,-0.084513731,2017-01,False
2017-01-05 21:30:00,0,0,0,0,0,0,2,0.0,141.71,0,0.098,1.1,0.488,12.4,82.65,4.0,1020,0.0,0.0,-0.084313875,2017-01,False
2017-01-05 22:00:00,0,0,0,0,0,0,3,0.0,147.47,0,0.098,1.1,0.485,8.9,82.0,4.0,1020,0.0,0.0,-0.084775784,2017-01,False
2017-01-05 22:30:00,0,0,0,0,0,0,3,0.0,152.99,0,0.098,1.0,0.491,8.9,82.0,4.0,1020,0.0,0.0,-0.084694241,2017-01,False
2017-01-05 23:00:00,0,0,0,0,0,0,1,0.0,158.04,0,0.098,0.9,0.497,7.8,81.76,4.0,1020,0.0,0.0,-0.085312317,2017-01,False
2017-01-05 23:30:00,0,0,0,0,0,0,1,0.0,162.19,0,0.098,0.8,0.511,7.8,81.75,4.0,1020,0.0,0.0,-0.08425503,2017-01,False
2017-01-06 00:00:00,0,0,0,0,0,0,1,0.0,164.67,0,0.098,0.8,0.525,8.2,81.8,4.0,1020,0.0,0.0,-0.084312276,2017-01,False
2017-01-06 00:30:00,0,0,0,0,0,0,4,0.0,164.64,0,0.098,0.8,0.544,8.2,87.81,4.0,1020,0.0,0.0,-0.084614481,2017-01,False
2017-01-06 01:00:00,0,0,0,0,0,0,1,0.0,162.09,0,0.098,0.8,0.563,9.8,88.09,4.0,1020,0.0,0.0,-0.084855268,2017-01,False
2017-01-06 01:30:00,0,0,0,0,0,0,8,0.0,157.9,0,0.098,0.8,0.582,9.8,88.09,4.0,1020,0.0,0.0,-0.08482901,2017-01,False
2017-01-06 02:00:00,0,0,0,0,0,0,1,0.0,152.83,0,0.098,0.9,0.601,13.5,88.23,4.0,1020,0.0,0.0,-0.084760004,2017-01,False
2017-01-06 02:30:00,0,0,0,0,0,0,1,0.0,147.3,0,0.098,0.9,0.614,13.5,88.22,3.0,1020,0.0,0.0,-0.084413309,2017-01,False
2017-01-06 03:00:00,0,0,0,0,0,0,1,0.0,141.53,0,0.098,1.0,0.628,21.6,88.18,3.0,1020,0.0,0.0,-0.084820178,2017-01,False
2017-01-06 03:30:00,0,0,0,0,0,0,8,0.0,135.64,0,0.098,1.0,0.64,21.6,94.72,3.0,1020,0.0,0.0,-0.085209481,2017-01,False
2017-01-06 04:00:00,0,0,0,0,0,0,8,0.0,129.7,0,0.098,1.0,0.652,23.4,94.07,3.0,1020,0.0,0.0,-0.085250645,2017-01,False
2017-01-06 04:30:00,0,0,0,0,0,0,8,0.0,123.75,0,0.098,1.0,0.665,23.4,94.07,3.0,1020,0.0,0.0,-0.084976626,2017-01,False
2017-01-06 05:00:00,0,0,0,0,0,0,4,0.0,117.83,0,0.098,1.0,0.678,32.2,93.07,3.0,1020,0.0,0.0,-0.084534732,2017-01,False
2017-01-06 05:30:00,0,0,0,0,0,0,1,0.0,111.97,0,0.098,1.0,0.688,32.2,93.09,2.0,1020,0.0,0.0,-0.084570386,2017-01,False
2017-01-06 06:00:00,0,0,0,0,0,0,4,0.0,106.19,0,0.098,1.0,0.699,35.2,91.83,2.0,1020,0.0,0.0,-0.084244803,2017-01,False
2017-01-06 06:30:00,0,0,0,0,0,0,1,0.0,100.54,0,0.098,0.9,0.714,35.2,91.85,2.0,1020,0.0,0.0,-0.08353345,2017-01,False
2017-01-06 07:00:00,0,0,0,0,0,0,4,0.0,95.03,0,0.098,0.8,0.73,49.4,91.56,2.0,1020,0.0,0.0,-0.084156131,2017-01,False
2017-01-06 07:30:00,0,0,0,0,0,0,8,0.0,89.71,0,0.098,1.0,0.752,49.4,91.56,3.0,1020,0.0,0.0,-0.155929239,2017-01,False
2017-01-06 08:00:00,30,399,67,30,399,67,4,0.0,84.63,4,0.098,1.2,0.775,61.0,91.04,4.0,1020,0.0,0.0,2.351107657,2017-01,False
2017-01-06 08:30:00,45,579,148,45,579,148,1,0.0,79.82,0,0.098,1.2,0.805,61.0,84.82,4.0,1020,7.0551,5.3775,6.426003774,2017-01,False
2017-01-06 09:00:00,57,682,229,57,682,229,0,1.0,75.36,0,0.098,1.3,0.836,69.9,81.24,5.0,1020,11.1634,8.5735,9.657463058,2017-01,False
2017-01-06 09:30:00,64,753,306,64,753,306,0,1.0,71.3,0,0.098,1.4,0.876,69.9,81.25,6.0,1020,15.4811,11.9679,12.85135767,2017-01,False
2017-01-06 10:00:00,148,298,261,69,804,374,8,1.0,67.73,0,0.098,1.5,0.916,102.1,78.72,7.0,1020,13.6262,10.5794,15.93236052,2017-01,False
2017-01-06 10:30:00,74,836,431,74,836,431,1,1.0,64.73,0,0.098,1.6,0.977,102.1,73.43,7.0,1020,23.0346,17.9334,6.211266001,2017-01,False
2017-01-06 11:00:00,78,852,473,78,852,473,1,1.0,62.38,0,0.098,1.8,1.039,128.3,69.15,8.0,1020,25.6945,20.039,20.21566906,2017-01,False
2017-01-06 11:30:00,79,863,501,79,863,501,1,1.0,60.76,0,0.098,1.9,1.128,128.3,69.1,8.0,1020,27.4956,21.4656,19.71531528,2017-01,False
2017-01-06 12:00:00,74,884,517,74,884,517,1,1.0,59.94,0,0.098,2.0,1.217,135.1,65.51,9.0,1020,28.5128,22.2702,20.72395458,2017-01,False
2017-01-06 12:30:00,74,880,515,74,880,515,1,1.0,59.94,0,0.098,2.0,1.339,135.1,65.47,9.0,1020,28.4025,22.1841,20.36856473,2017-01,False
2017-01-06 13:00:00,86,828,491,86,828,491,1,2.0,60.77,0,0.098,2.0,1.461,131.9,61.78,10.0,1020,26.9452,21.0358,21.34906441,2017-01,False
2017-01-06 13:30:00,84,809,459,84,809,459,1,2.0,62.39,0,0.098,1.8,1.571,131.9,61.76,10.0,1020,24.9324,19.4445,19.61441374,2017-01,False
2017-01-06 14:00:00,160,17,167,86,761,411,8,2.0,64.74,0,0.098,1.7,1.681,120.4,62.09,10.0,1020,8.9246,6.9481,12.84429234,2017-01,False
2017-01-06 14:30:00,159,87,192,81,721,355,8,2.0,67.75,0,0.098,1.4,1.755,120.4,66.42,10.0,1020,10.0222,7.7811,4.319226766,2017-01,False
2017-01-06 15:00:00,132,71,155,78,649,286,8,3.0,71.32,4,0.098,1.1,1.829,112.5,73.86,10.0,1020,7.8403,6.0609,10.57832812,2017-01,False
2017-01-06 15:30:00,100,57,115,68,569,211,8,3.0,75.38,4,0.098,1.0,1.864,112.5,79.06,9.0,1020,5.6051,4.3046,1.994675481,2017-01,False
2017-01-06 16:00:00,65,37,72,54,452,133,8,4.0,79.85,4,0.098,1.0,1.9,111.6,82.22,9.0,1020,3.4323,2.6161,6.41734217,2017-01,False
2017-01-06 16:30:00,31,2,32,33,271,59,4,4.0,84.66,4,0.098,1.0,1.922,111.6,82.22,9.0,1020,0.0,0.0,0.990693973,2017-01,False
2017-01-06 17:00:00,0,0,0,0,0,0,8,3.0,89.75,0,0.098,1.0,1.944,114.7,80.3,9.0,1020,0.0,0.0,-0.256000611,2017-01,False
2017-01-06 17:30:00,0,0,0,0,0,0,8,3.0,95.07,0,0.098,1.1,1.981,114.7,80.29,8.0,1020,0.0,0.0,-0.082793241,2017-01,False
2017-01-06 18:00:00,0,0,0,0,0,0,8,3.0,100.57,0,0.098,1.3,2.019,120.4,80.3,8.0,1020,0.0,0.0,-0.08391313,2017-01,False
2017-01-06 18:30:00,0,0,0,0,0,0,8,3.0,106.23,0,0.098,1.2,2.101,120.4,80.3,8.0,1020,0.0,0.0,-0.084090247,2017-01,False
2017-01-06 19:00:00,0,0,0,0,0,0,8,3.0,112.0,0,0.098,1.2,2.183,125.7,81.0,8.0,1020,0.0,0.0,-0.085390597,2017-01,False
2017-01-06 19:30:00,0,0,0,0,0,0,8,3.0,117.86,0,0.098,1.1,2.277,125.7,81.01,8.0,1020,0.0,0.0,-0.085526035,2017-01,False
2017-01-06 20:00:00,0,0,0,0,0,0,8,4.0,123.78,0,0.098,1.0,2.371,148.9,84.09,8.0,1020,0.0,0.0,-0.084727631,2017-01,False
2017-01-06 20:30:00,0,0,0,0,0,0,8,4.0,129.73,0,0.098,0.9,2.452,148.9,84.08,8.0,1020,0.0,0.0,-0.084996272,2017-01,False
2017-01-06 21:00:00,0,0,0,0,0,0,8,5.0,135.67,0,0.098,0.8,2.534,159.3,87.6,8.0,1020,0.0,0.0,-0.084803608,2017-01,False
2017-01-06 21:30:00,0,0,0,0,0,0,8,5.0,141.56,0,0.098,0.8,2.588,159.3,93.79,8.0,1020,0.0,0.0,-0.08536412,2017-01,False
2017-01-06 22:00:00,0,0,0,0,0,0,8,5.0,147.32,0,0.098,0.8,2.642,129.6,97.96,8.0,1020,0.0,0.0,-0.083669999,2017-01,False
2017-01-06 22:30:00,0,0,0,0,0,0,8,5.0,152.83,0,0.098,0.9,2.658,129.6,97.92,8.0,1020,0.0,0.0,-0.083667191,2017-01,False
2017-01-06 23:00:00,0,0,0,0,0,0,8,6.0,157.88,0,0.098,1.1,2.674,141.8,94.01,8.0,1020,0.0,0.0,-0.083603678,2017-01,False
2017-01-06 23:30:00,0,0,0,0,0,0,8,6.0,162.04,0,0.098,1.2,2.647,141.8,93.96,8.0,1020,0.0,0.0,-0.083655151,2017-01,False
2017-01-07 00:00:00,0,0,0,0,0,0,8,6.0,164.53,0,0.098,1.4,2.621,144.8,95.57,9.0,1020,0.0,0.0,-0.085082886,2017-01,False
2017-01-07 00:30:00,0,0,0,0,0,0,6,6.0,164.53,0,0.098,1.8,2.622,144.8,95.54,9.0,1020,0.0,0.0,-0.085078464,2017-01,False
2017-01-07 01:00:00,0,0,0,0,0,0,6,6.0,162.03,1,0.098,2.2,2.624,154.5,90.71,9.0,1020,0.0,0.0,-0.086122968,2017-01,False
2017-01-07 01:30:00,0,0,0,0,0,0,6,6.0,157.88,0,0.098,2.4,2.703,154.5,90.71,9.0,1020,0.0,0.0,-0.085042046,2017-01,False
2017-01-07 02:00:00,0,0,0,0,0,0,6,7.0,152.83,0,0.098,2.7,2.783,158.5,93.99,10.0,1020,0.0,0.0,-0.085959441,2017-01,False
2017-01-07 02:30:00,0,0,0,0,0,0,6,7.0,147.31,0,0.098,3.0,2.849,158.5,93.97,10.0,1020,0.0,0.0,-0.085951327,2017-01,False
2017-01-07 03:00:00,0,0,0,0,0,0,6,7.0,141.55,0,0.098,3.3,2.917,153.8,97.06,10.0,1020,0.0,0.0,-0.08564547,2017-01,False
2017-01-07 03:30:00,0,0,0,0,0,0,6,7.0,135.66,0,0.098,3.6,2.998,153.8,97.02,10.0,1020,0.0,0.0,-0.08526549,2017-01,False
2017-01-07 04:00:00,0,0,0,0,0,0,6,8.0,129.72,1,0.098,4.0,3.08,144.0,94.19,10.0,1020,0.0,0.0,-0.08491731,2017-01,False
2017-01-07 04:30:00,0,0,0,0,0,0,8,8.0,123.77,0,0.098,4.1,3.126,144.0,94.18,10.0,1020,0.0,0.0,-0.085185301,2017-01,False
2017-01-07 05:00:00,0,0,0,0,0,0,6,8.0,117.85,0,0.098,4.2,3.172,141.4,97.72,10.0,1020,0.0,0.0,-0.085131688,2017-01,False
2017-01-07 05:30:00,0,0,0,0,0,0,6,8.0,111.98,0,0.098,4.5,3.169,141.4,97.69,10.0,1020,0.0,0.0,-0.0849139,2017-01,False
2017-01-07 06:00:00,0,0,0,0,0,0,6,9.0,106.2,0,0.098,4.9,3.167,141.8,100.0,11.0,1020,0.0,0.0,-0.085150348,2017-01,False
2017-01-07 06:30:00,0,0,0,0,0,0,6,9.0,100.54,0,0.098,5.2,3.042,141.8,100.0,11.0,1020,0.0,0.0,-0.085137775,2017-01,False
2017-01-07 07:00:00,0,0,0,0,0,0,6,9.0,95.03,0,0.098,5.6,2.918,158.5,100.0,12.0,1020,0.0,0.0,-0.085282869,2017-01,False
2017-01-07 07:30:00,0,0,0,0,0,0,6,10.0,89.7,0,0.098,5.8,2.957,158.5,97.37,13.0,1020,0.0,0.0,-0.094790048,2017-01,False
2017-01-07 08:00:00,33,31,36,36,194,54,6,11.0,84.61,4,0.098,6.0,2.996,174.0,100.0,14.0,1020,0.0,0.0,0.162955649,2017-01,False
2017-01-07 08:30:00,68,88,84,59,376,126,8,11.0,79.79,4,0.098,5.9,2.966,174.0,100.0,14.0,1020,4.0041,3.0521,1.687534722,2017-01,False
2017-01-07 09:00:00,102,131,136,72,516,203,8,13.0,75.32,4,0.098,5.8,2.937,178.7,100.0,14.0,1020,6.6321,5.0938,2.954169007,2017-01,False
2017-01-07 09:30:00,134,154,184,82,598,275,8,13.0,71.25,4,0.098,5.5,2.981,178.7,100.0,14.0,1020,9.3132,7.2002,4.871152894,2017-01,False
2017-01-07 10:00:00,160,177,228,88,664,340,8,13.0,67.66,0,0.098,5.3,3.026,181.2,100.0,15.0,1020,11.9102,9.2478,7.592861311,2017-01,False
2017-01-07 10:30:00,186,158,254,93,704,395,8,13.0,64.65,0,0.098,5.0,3.034,181.2,100.0,15.0,1020,13.5829,10.5755,5.767706919,2017-01,False
2017-01-07 11:00:00,206,179,289,91,749,440,8,14.0,62.28,0,0.098,4.7,3.043,181.2,100.0,15.0,1020,15.7095,12.2526,14.13937182,2017-01,False
2017-01-07 11:30:00,220,141,290,94,765,469,8,14.0,60.65,0,0.098,4.1,3.046,181.2,100.0,15.0,1020,15.9262,12.4343,11.12467133,2017-01,False
2017-01-07 12:00:00,210,313,368,89,789,486,8,14.0,59.82,0,0.098,3.6,3.05,180.8,100.0,15.0,1020,20.3096,15.8641,16.90128123,2017-01,False
2017-01-07 12:30:00,227,173,314,89,789,486,8,13.0,59.81,0,0.098,3.4,3.068,180.8,100.0,15.0,1020,17.3304,13.5371,16.36650788,2017-01,False
2017-01-07 13:00:00,132,0,132,103,736,464,8,13.0,60.63,0,0.098,3.2,3.087,186.9,100.0,15.0,1020,7.2501,5.6605,16.33101174,2017-01,False
2017-01-07 13:30:00,206,112,258,100,720,436,8,13.0,62.24,0,0.098,3.2,3.062,186.9,100.0,15.0,1020,14.028,10.9414,17.89015007,2017-01,False
2017-01-07 14:00:00,162,370,321,91,712,397,7,13.0,64.58,0,0.098,3.2,3.037,188.6,100.0,15.0,1020,17.1745,13.3727,21.24290724,2017-01,False
